Team_Leader,Reps,GAP_Picking,PEF_Picking,UT_Picking,GAP_Packing,PEF_Packing,UTI_Packing,GAP_Wallin,PEF_Wallin,UTI_Wallin,GAP_Sorting,GAP_HU,RR,SAF,AT,FS,SF
jegallardoga,ext_nicoletp,"31,46 %","55,08","31,26 %",-,-,-,-,-,-,-,-,0 %,-,"33,19 %",-,-
jegallardoga,ext_nicoyarz,"85,44 %","103,33","87,55 %",-,-,-,-,-,-,-,-,"2,86 %",50 %,-,-,-
jegallardoga,ext_pamayala,"70,63 %","72,19","54,69 %",-,-,-,-,-,-,-,-,"0,94 %",0 %,"33,94 %",-,-
jegallardoga,ext_papasco,"66,57 %","58,34","61,82 %",-,-,-,-,-,-,-,-,"1,72 %",-,"20,29 %",-,-
jegallardoga,ext_patbascu,"29,41 %","42,6","36,21 %",-,-,-,-,-,-,-,-,0 %,-,"39,86 %",-,-
jegallardoga,ext_pocornej,"63,62 %","73,89","78,86 %",-,-,-,-,-,-,-,-,"2,42 %",0 %,"99,92 %",11,-
jegallardoga,ext_rodrolgu,"29,92 %","61,86","26,52 %",-,-,-,-,-,-,-,-,0 %,-,"27,9 %",-,-
jegallardoga,ext_sagalaz,"91,35 %","109,48","83,58 %",-,-,-,-,-,-,-,-,"0,84 %",-,"98,6 %",6,-
jegallardoga,ext_scescoba,"65,14 %","86,73","49,28 %",-,-,-,-,-,-,-,-,"8,47 %",-,"17,9 %",-,-
jegallardoga,ext_sebastfa,"80,35 %","87,99","85,49 %",-,-,-,-,-,-,-,-,"2,21 %",-,"98,69 %",7,-
jegallardoga,ext_solcabez,"57,05 %","79,59","65,93 %",-,-,-,-,-,-,-,-,"1,24 %",-,"96,66 %",8,-
jegallardoga,ext_yarelahe,"61,36 %","66,03","50,45 %",-,-,-,-,-,-,-,-,0 %,100 %,"47,83 %",-,-
jegallardoga,fpobleteayal,"87,06 %","63,19","75,51 %",-,-,-,-,-,-,-,-,"2,2 %",-,-,-,-
jegallardoga,fsepulvedami,"102,14 %","152,1","91,73 %",-,-,-,-,-,-,-,-,"3,03 %",0 %,"76,55 %",5,-
jegallardoga,iquezadaland,"69,23 %","96,11","72,1 %",-,-,-,-,-,-,-,-,"2,04 %",0 %,-,-,-
jegallardoga,irodriguezdo,"97,69 %","128,83","87,59 %",-,-,-,-,-,-,-,-,"1,78 %",-,"52,09 %",5,-
jegallardoga,jniriancurih,"102,9 %","171,43","82,8 %",-,-,-,-,-,-,-,-,"5,04 %",0 %,"100,06 %",5,0
jegallardoga,kcollaolazza,"115,66 %","185,69","88,69 %",-,-,-,-,-,-,-,-,"0,37 %",-,"94,94 %",8,-
jegallardoga,mcasosdiaz,"101,11 %","134,39","88,64 %",-,-,-,-,-,-,-,-,"0,36 %",-,"105,52 %",5,-
jegallardoga,mlouisor,"98,6 %","73,71","88,01 %",-,-,-,-,-,-,-,-,0 %,-,"78,18 %",11,-
jegallardoga,omezavilches,"119,05 %","183,1","88,27 %",-,-,-,-,-,-,-,-,"3,47 %",0 %,101 %,4,-
jegallardoga,pgalvez,"92,3 %","112,5","88,54 %",-,-,-,-,-,-,-,-,"3,14 %",-,"101,32 %",5,-
jegallardoga,robarra,"85,16 %","66,8","83,14 %",-,-,-,-,-,-,-,-,0 %,-,"91,18 %",9,-
jegallardoga,vhinostrozaz,"80,87 %","119,32","82,26 %",-,-,-,-,-,-,-,-,"1,54 %",0 %,"58,05 %",6,-
jegallardoga,vortegonbern,"76,98 %","49,34","83,38 %",-,-,-,-,-,-,-,-,0 %,0 %,"72,95 %",5,-
jegallardoga,yrojasfuente,"81,98 %","127,72","71,42 %",-,-,-,-,-,-,-,-,"2,14 %",0 %,"79,1 %",5,-
jegallardoga,ajarasanchez,-,-,0 %,-,-,-,-,-,-,-,-,-,-,"104,25 %",6,-
jegallardoga,cpintoarruza,-,-,0 %,-,-,-,-,-,-,-,-,-,-,"103,51 %",3,-
jegallardoga,dgonzalezmol,-,-,-,"67,85 %","170,65","80,38 %",-,-,-,-,-,-,-,"96,53 %",-,47
jegallardoga,ext_gueignac,-,-,0 %,-,-,-,-,-,-,-,-,-,-,"0,69 %",-,-
jegallardoga,ext_jearriaz,-,-,0 %,-,-,-,-,-,-,-,-,-,-,"95,35 %",4,-
jegallardoga,fmartinmanci,-,-,0 %,-,-,-,-,-,-,-,-,-,-,"103,79 %",3,-
jegallardoga,halvarezaran,-,-,0 %,-,-,-,-,-,-,-,-,-,-,"103,06 %",5,-
jegallardoga,ngabelocamil,-,-,0 %,-,-,-,-,-,-,-,-,-,-,"99,88 %",19,-
jegallardoga,ogandarillas,-,-,0 %,-,-,-,-,-,-,-,-,-,-,"106,23 %",7,-
jegallardoga,rtorosanhuez,-,-,0 %,-,-,-,-,-,-,-,-,-,-,"92,23 %",-,-
